"ID","REVNR","ac_reg","ac_type","main_type","SEQ","AUFNR","DESCRIPTION","TASK_CODE","ZONE_AREA","ZONE_AREA_NEW","PHASE","SKILL","SKILL_ACTIVE","PMHRS","ACTMHRS","DAY","TRACK_STATUS","TRACK_STATUS_ID","TRACK_STATUS_SHOP","TRACK_STATUS_SHOP_ID","STATUS","SYSTEM_STATUS","MHRSCONF","MATCONS","DATE_DONE","REVIEW_POSITION","REVIEW_POSITION_ID","LONGSYSSTAT","REMARK","SHOP_REMARK","DATE_DONE_PW","DFPDATE","DFPDATENR","DFPDATENS","DFPSTATUS","DFPFINDING_CTG","DFPFINDING_RMK","MRM_STATUS","QTYREQ","QTYCON","CREATED_AT","UPDATED_AT","CUST_RMK","CUST_REF","ORDERFLAG"
"436260","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","30.1","802746147","200002-01-1-RH : HIRF/LIGHTNINGPROTECTION-THS T/E (RH SIDE) - GVI OF ELEMENTS FITTED ON THE FOLLOWINGHARNESSES: - 400VB, 401VB, 402VB, 403VB, 404VB, RH","GVI","APU & Empennage Area",,"Inspection & Check","EA,NA","EA","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:11.473",,,
"436269","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","39.1","802746156","200125-06-1 : LATERAL AVIONIC COMP -DETAILED INSPECTION OF G, E AND P ROUTES INSTALLED IN THE LATERALAVIONIC COMPARTMENT (EWIS)","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:11.863",,,
"436286","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","56.1","802746233","212600-02-1 : AVIONICS EQUIPMENTVENTILATION - OPERATIONAL CHECK OF OVERRIDE FUNCTION (BLOWER ANDEXTRACT)","OPC","Cockpit Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:12.593",,,
"436328","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","98.1","802746275","272100-07-1 : RUDDER MECHANICAL CONTROL- DETAILED INSPECTION OF MECHANICALCONTROL LINKAGE IN FIN","DVI","APU & Empennage Area",,"Inspection & Check","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:14.42",,,
"436343","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","113.1","802746290","275100-03-1-LH : LH FLAPS - CHECK OFFLAPS TRANSMISSION SHAFTING INTEGRITY, INCLUDING INSPECTION OF SEALWITNESS DRAINS.","CHK","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.8","0.8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:15.09",,,
"436407","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","177.1","802746354","322142-01-1 : NOSE LANDING GEAR PARTS -","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.4","0.403",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:17.95",,,
"436415","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","185.1","802746362","323100-05-1 : NORMAL EXTENSION ANDRETRACTION - DETAILED INSPECTION OF NOSEGEAR DOOR OPERATING MECHANISM","DVI","Landing Gears Area",,"Inspection & Check","AP,NA","AP","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:18.303",,,
"436431","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","201.1","802746378","344800-03-1 : TERRAIN AWARENESS WARNINGSYSTEM - BITE TEST OF THE T2CAS","OPC","Cockpit Area",,"OPC & FUC","EA,NA","EA","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:19.007",,,
"436465","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","235.1","802746412","523300-01-1 : BULK CARGO COMPARTMENTDOOR - LUBRICATION OF BULK CARGO COMPARTMENT DOOR HANDLE AND HINGE ARMBEARINGS","LUB","Cargo Area",,"Lubrication","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:20.517",,,
"436489","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","259.1","802746436","531171-01-1 : NLG SECONDARY DOOR HINGE","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.8","0.917",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:21.697",,,
"436514","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","284.1","802746461","534163-01-1 : AFT CARGO DOOR ACTUATORATTACH BRACKET - GENERAL VISUAL INSPECTION OF AFT CARGO DOOR ACTUATORATTACH BRACKET","GVI","Cargo Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:22.873",,,
"436562","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","332.1","802746509","572063-01-1-LH : DETAILED INSPECTION OFLEFT OUTER WING, BOTTOM SKIN, LOWERSURFACE, AREA COVERED BY FUEL PUMPWIRING HARNESS FAIRINGS.","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:25.087",,,
"436574","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","344.1","802746521","572179-01-1-LH : OUTER WING - DETAILEDINSPECTION OF LEFT OUTER WING, TOP SKIN, LOWER SURFACE, OVERHANG FROMRIB 11 TO RIB 27","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","3","3",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:25.663",,,
"436609","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","379.1","802746556","712211-06-1-RH : SPECIAL DETAILED","SDI","Cabin Area",,"Inspection & Check","AP,NA","AP","1","1.303",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:27.253",,,
"436296","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","66.1","802746243","215222-01-1-RH : AIR CYCLE MACHINE -DETAILED INSPECTION OF INTERIOR AND EXTERIOR OF PLENUM CHAMBER 11HM5FOR SIGNS OF DELAMINATION","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:13.007",,,
"436308","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","78.1","802746255","254000-02-2 : LAVATORIES - DETAILEDINSPECTION OF UPPER AND LOWER LAVATORYATTACHMENT POINTS.","DVI","Cabin Area",,"Inspection & Check","CBN,NA","CBN","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:13.527",,,
"436336","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","106.1","802746283","274451-04-1 : THS ACTUATOR - DETAILEDINSPECTION OF THS ACTUATOR BALL SCREWNUT BODY AND SCREW AND CLAW STOPS","DVI","APU & Empennage Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:14.783",,,
"436354","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","124.1","802746301","278100-03-1-LH : LH SLATS - OPERATIONALCHECK OF WTB/POB","OPC","Cockpit Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:15.583",,,
"436389","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","159.1","802746336","303100-01-1-C : PROBE ICE PROTECTION -FUNCTIONAL CHECK OF THE INSULATION RESISTANCE OF THE PITOT PROBE HEATER9DA3","FNC","Fuselage Area",,"OPC & FUC","EA,NA","EA","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:17.16",,,
"436411","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","181.1","802746358","322151-01-1 : NOSE LANDING GEAR PARTS -","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.8","2.917",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:18.127",,,
"436442","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","212.1","802746389","361200-03-1 : APU BLEED AIR SUPPLY &CROSSBLEED SYST - LEAK CHECK OF BLEEDAIR DUCTING IN FUSELAGE AREABETWEEN APU BLEED CHECK VALVE, AIR CONDITIONING PA","FNC","APU & Empennage Area",,"OPC & FUC","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:19.487",,,
"436461","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","231.1","802746408","522100-01-1 : PASSENGER COMPARTMENTEMERGENCY EXIT - OPERATIONAL CHECK OF UNLOCKING AND OPENING FROM INSIDEIN ARMED MODE.","OPC","Cabin Area",,"OPC & FUC","CBN,NA","CBN","3.2","3.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:20.317",,,
"436492","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","262.1","802746439","531181-01-1 : FUSELAGE INTL STRUCT FR15-21, STRINGER 23-28 - DETAILED INSPECTION OF FUSELAGE INTERNALSTRUCTURE AND LOWER SURFACE OF CABIN FLOOR STRUCTUR","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:21.84",,,
"436566","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","336.1","802746513","572066-01-1-LH : OUTER WING TOP SKINLOWER SURFACE - DETAILED INSPECTION OFLEFT OUTER WING, TOP SKIN, LOWERSURFACE, OVERHANG FROM GEAR SUPPORT RIB 5 TO","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:25.267",,,
"436572","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","342.1","802746519","572178-01-1-LH : OUTER WING - DETAILEDINSPECTION OF LEFT OUTER WING, TOP SKIN, LOWER SURFACE, OVERHANG FROMRIB 8 TO RIB 11","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:25.563",,,
"436586","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","356.1","802746533","575167-01-1-LH : DETAILED INSPECTION OFLEFT OUTER WING, BOTTOM SKIN PANELNO. 3, UPPER SURFACE, BETWEEN REARSPAR AND FALSE REAR SPAR, AND BETWEEN GEAR","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:26.207",,,
"436596","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","366.1","802746543","711300-I5-1-LH : FUNCTIONAL CHECK OF","FNC","Cabin Area",,"Inspection & Check","AP,NA","AP","0.4","0.603",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:26.653",,,
"436624","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","394.1","802746571","781000-I2-1-LH : GENERAL VISUALINSPECTION OF THE COMMON NOZZLE ASSEMBLY FIREPROOF BULKHEAD (ENGINE ORCNA REMOVED) (LH ENGINE)","GVI","Engines & Pylons Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/6/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:27.913",,,
"436629","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","399.1","802746576","783201-I8-1-RH : GENERAL VISUALINSPECTION OF THRUST REVERSER CROSSOVER BEAMS, HINGES AND LATCHES (RHENGINE)","GVI","Engines & Pylons Area",,"Inspection & Check","AP,NA","AP","1.4","1.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:28.137",,,
"436241","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","11.1","802745315","OPN-003 : FUSELAGE AREA ACCESS PANELS -OPEN/ REMOVE","REM","Fuselage Area",,"Removal","AP,NA","AP","10.3","10.3",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:10.613",,,
"436251","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","21.1","802745345","CLS-004 : STABILIZER AREA ACCESS PANELS- CLOSE/ INSTALL","INS","APU & Empennage Area",,"Installation","AP,NA,STR","AP","12.2","12.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:11.067",,,
"436287","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","57.1","802746234","212600-03-1 : AVIONICS EQUIPMENTVENTILATION - OPERATIONAL CHECK OF SMOKE CONFIGURATION CONTROL CIRCUIT","OPC","Cockpit Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:12.637",,,
"436302","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","72.1","802746249","242500-01-1 : AC GENERATION -OPERATIONAL CHECK OF AC ESS GENERATION SWITCHING","OPC","Cockpit Area",,"OPC & FUC","EA,NA","EA","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:13.267",,,
"436360","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","130.1","802746307","278451-01-1 : SLAT POWER CONTROL UNIT -","SVC","Fuselage Area",,"Removal","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/12/2019",,,,,,,,,,,,,,,,,"11/10/2021 08:56:15.85",,,
"436373","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","143.1","802746320","282100-05-1-RH : FUEL PUMP SYSTEM -VISUAL CHECK OF RIGHT WING PIPES, COUPLINGS AND LP VALVE EXTERNAL TOTANK FROM FRONT SPAR TO DISCONNECT PANEL FOR LEAK","CHK","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:16.433",,,
"436402","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","172.1","802746349","321156-01-2-LH : MAIN LANDING GEARPARTS - DETAILED INSPECTION OF LH MAIN LANDING GEAR, UPPER & LOWERSIDESTAY, UPPER & LOWER CARDANS AND NUTS, UPPER & LO","DVI","Landing Gears Area",,"Inspection & Check","AP,NA","AP","1.4","1.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:17.723",,,
"436409","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","179.1","802746356","322144-01-1 : NOSE LANDING GEAR PARTS -","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:18.04",,,
"436488","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","258.1","802746435","531169-01-1 : FUSELAGE FR 12-15 - GVIOF FUSELAGE INTERNAL STRUCTURE, BELOWGALLEY AND TOILET, BETWEEN FR 12AND FR 15 AND BETWEEN STRINGER 23 LH AND STRI","GVI","Landing Gears Area",,"Inspection & Check","AP,NA","AP","12","12",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:21.643",,,
"436499","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","269.1","802746446","532195-01-1 : FWD CARGO DOOR ACTUATOR -GENERAL VISUAL INSPECTION OF FORWARD CARGO DOOR ACTUATOR ATTACHBRACKETS","GVI","Cargo Area",,"Inspection & Check","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:22.167",,,
"436505","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","275.1","802746452","534107-01-1 : FUSELAGE INTERNALSTRUCTURE FR 46-65 - DETAILED INSPECTION OFFUSELAGE INTERNALSTRUCTURE, BETWEEN FR 46 AND FR 65, INCLUDING AFT FACE OF PR","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","8","8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:22.453",,,
"436510","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","280.1","802746457","534148-01-1 : FUSELAGE UNDER BELLYFAIRING - GVI OF FUSELAGE EXTERNAL SURFACE, AND BELLY FAIRING SUPPORTSTRUCTURE BETWEEN FR 30 AND FR 53, UNDER THE BELL","GVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","8","8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:22.687",,,
"436527","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","297.1","802746474","545000-05-1-RH : PYLON - DETAILEDINSPECTION OF RH PYLON FIRE SEALS","DVI","Engines & Pylons Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:23.517",,,
"436587","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","357.1","802746534","575167-01-1-RH : DETAILED INSPECTION OFRIGHT OUTER WING, BOTTOM SKIN PANEL NO. 3, UPPER SURFACE, BETWEENREAR SPAR AND FALSE REAR SPAR, AND BETWEEN GEA","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:26.25",,,
"436318","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","88.1","802746265","262200-06-1 : OPERATIONAL CHECK OF APUFIRE PUSH BUTTON SWITCH FUNCTIONS (IN SINGLE CHANNEL CONFIGURATION) ANDTEST APU LP FUEL VALVE OPERATION USING EACH","OPC","Cockpit Area",,"OPC & FUC","EA,NA","EA","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:13.973",,,
"436348","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","118.1","802746295","275400-01-1-RH : RH FLAP TRANSMISSIONASSY - DETAILED INSPECTION OF TRANSMISSION ASSY","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:15.317",,,
"436366","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","136.1","802746313","281600-01-1-LH : FUEL RECIRCULATIONCOOLING - OPERATIONAL CHECK OF LH PYLONCHECK VALVE TO ENSURE VALVE NOTFAILED OPEN","OPC","Engines & Pylons Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:16.113",,,
"436430","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","200.1","802746377","342200-05-1 : STANDBY NAVIGATIONSYSTEMS (INCLUDING ISIS) - LOW RANGE LEAKTEST OF STANDBY PNEUMATICCIRCUITS","FNC","Fuselage Area",,"OPC & FUC","EA,NA","EA","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:18.963",,,
"436436","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","206.1","802746383","352000-01-1 : PASSENGER OXYGEN SYSTEM -OPERATIONAL CHECK OF MANUAL MASK RELEASE","OPC","Cabin Area",,"OPC & FUC","CBN,NA","CBN","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:19.223",,,
"436446","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","216.1","802746393","384142-01-1 : AIR FILTER - DISCARDSYSTEM FILTER ELEMENT","DIS","Fuselage Area",,"Removal","CBN,NA","CBN","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER GMPS MEBS MSPT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:19.657",,,
"436454","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","224.1","802746401","521000-04-1 : PASSENGER/CREW DOOR -DETAILED INSPECTION OF PASSENGER/CREW DOOR FOR INTEGRITY AND GOODADJUSTMENT OF MECHANISMS (INCLUDING GIRT BAR)","DVI","Cabin Area",,"Inspection & Check","CBN,NA","CBN","0.8","0.8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:20.007",,,
"436521","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","291.1","802746468","535900-02-1 : FUSELAGE DRAINAGE -OPERATIONAL CHECK OF RUBBER FLAP DRAIN VALVE AT BULK CARGO COMPARTMENTDOOR FROM OUTSIDE","OPC","Cargo Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:23.213",,,
"436536","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","306.1","802746483","552002-01-1-LH : DETAILED INSPECTION OFLEFT ELEVATOR, HINGE FITTINGS AND ACTUATOR FITTINGS","DVI","APU & Empennage Area",,"Inspection & Check","AP,NA","AP","1.6","1.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:23.917",,,
"436545","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","315.1","802746492","554006-01-1 : DETAILED INSPECTION OFRUDDER ATTACH FITTING 6 AND 7","DVI","APU & Empennage Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:24.33",,,
"436291","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","61.1","802746238","213100-03-1 : PRESSURE CONTROL ANDMONITORING - OPERATIONAL CHECK OF OUTFLOW VALVE CLOSING IN DITCHINGCONFIGURATION","OPC","Cockpit Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:12.803",,,
